Feature,Importance
"categorical__Current_Use_Muscular Dystrophy, Duchenne",8.28244113670247e-05
categorical__Target_Protein_UniProt_O76074,8.238291337734263e-05
categorical__Current_Use_Paroxysmal atrial fibrillation,8.231353634922219e-05
categorical__Current_Use_Malignant neoplasm of prostate,8.167372348744305e-05
categorical__Current_Use_Peripheral Vascular Diseases,8.160992329721047e-05
categorical__Target_Protein_UniProt_P14867,8.122824575722123e-05
categorical__Target_Protein_UniProt_P21397; P27338,8.078369550136545e-05
categorical__Current_Use_Testicular Germ Cell Tumor,7.97196631431152e-05
categorical__Target_Protein_UniProt_Q14524; Q15858,7.933436396555013e-05
categorical__Current_Use_Sleep Initiation and Maintenance Disorders,7.882190423280491e-05
categorical__Target_Protein_UniProt_P14416; P28223; Q06432,7.819567161143487e-05
categorical__Current_Use_Initial insomnia,7.815324978664561e-05
categorical__Target_Protein_UniProt_O43451; P10253; Q14697; Q8TET4,7.780624695625659e-05
categorical__Drug_Class_Narcotic Antagonists,7.748605284741063e-05
categorical__Target_Protein_UniProt_O76074; P21589; P27815; P29274; P30542; Q07343,7.732048581474764e-05
categorical__Target_Protein_UniProt_O43772; O76082; P05164; P23141; P23786; P43155; P47989; P50416; Q8N8R3; Q9H015; Q9UKG9,7.707931986693564e-05
categorical__Drug_Class_Antidyskinetics,7.688515487292947e-05
categorical__Current_Use_Organophosphate poisoning,7.66034116868836e-05
categorical__Current_Use_Hyperuricemia,7.581152453444987e-05
categorical__Current_Use_Arterial embolus and thrombosis,7.504147108253834e-05
categorical__Target_Protein_UniProt_P21964,7.410998953918412e-05
categorical__Target_Protein_UniProt_P16389; P17658; P22001; P22459; P22460; P48547; Q09470; Q14003; Q14721; Q16322; Q92953; Q96PR1; Q96RP8; Q9NSA2; Q9NZV8; Q9UK17,7.376769617330526e-05
categorical__Current_Use_Hypokalemia,7.338963044597738e-05
categorical__Current_Use_Acute onset pain,7.324875614435583e-05
categorical__Current_Use_Aphthous Stomatitis,7.300640399977955e-05
categorical__Drug_Class_Cardiotonic Agents,7.289932481651064e-05
categorical__Target_Protein_UniProt_P00742,7.148532052059127e-05
categorical__Current_Use_Urinary tract infection,7.13577341239976e-05
categorical__Current_Use_Multiple Sclerosis,7.124340241927367e-05
categorical__Target_Protein_UniProt_P11229; P14416; P21728; P28223; P35348,7.117441581005988e-05
categorical__Target_Protein_UniProt_P49146; P61278,7.110532844086048e-05
categorical__Target_Protein_UniProt_P14416; P28223; P34969; P35462,7.064015341396842e-05
categorical__Current_Use_Secondary malignant neoplasm of female breast,7.026821302215173e-05
categorical__Drug_Class_Vitamins,7.018165001412006e-05
"categorical__Current_Use_Multiple Sclerosis, Relapsing-Remitting",7.005897111148986e-05
categorical__Target_Protein_UniProt_P10275; P35869,6.97030417851224e-05
categorical__Target_Protein_UniProt_P30556; P37231,6.953925897972127e-05
categorical__Target_Protein_UniProt_P20276; P39023,6.938646172676675e-05
categorical__Target_Protein_UniProt_P34995; P35408; P43115; P43116,6.886116736750156e-05
categorical__Target_Protein_UniProt_O15379; O67135; Q13547; Q92769; Q9BY41; Q9UBN7,6.762925766086224e-05
categorical__Target_Protein_UniProt_P22303,6.712495999905696e-05
categorical__Drug_Class_Antiparasitic Agents,6.694544645758418e-05
categorical__Target_Protein_UniProt_P33402,6.684858418126515e-05
categorical__Target_Protein_UniProt_P18505; Q9HAB3,6.68379166440989e-05
categorical__Current_Use_Carnitine deficiency,6.609798789707879e-05
categorical__Drug_Class_Alcohol Deterrents,6.586587433767535e-05
categorical__Target_Protein_UniProt_P13716,6.579922317084863e-05
categorical__Target_Protein_UniProt_P41594,6.540064064830008e-05
"categorical__Drug_Class_Estrogens, Non-Steroidal",6.5158988887334e-05
categorical__Target_Protein_UniProt_P00813,6.456860000322639e-05
categorical__Drug_Class_Cholinesterase Reactivators,6.40294348962615e-05
categorical__Current_Use_Metastatic Prostate Carcinoma,6.37619812169805e-05
categorical__Target_Protein_UniProt_P00533; P15692; Q02763; Q13882,6.351515363537927e-05
categorical__Current_Use_Dysuria,6.33040252601273e-05
categorical__Drug_Class_HIV Protease Inhibitors,6.313137302953292e-05
categorical__Current_Use_Cryptosporidiosis,6.259331390618826e-05
categorical__Target_Protein_UniProt_P25100; P35348; P35368; Q12809; Q9H252; Q9NS40,6.223476546177966e-05
"categorical__Current_Use_Hydatidiform mole, benign",6.21223348475295e-05
categorical__Current_Use_Pheochromocytoma,6.207926684223976e-05
categorical__Target_Protein_UniProt_P14416; P28223,6.146876882546857e-05
categorical__Target_Protein_UniProt_A8MPY1; O00591; O14764; P14867; P18505; P18507; P24046; P28472; P28476; P30536; P31644; P34903; P47869; P47870; P48169; P78334; Q16445; Q8N1C3; Q99928; Q9UN88,6.14636589899941e-05
categorical__Target_Protein_UniProt_P03372; P11137; P78559; Q92731,6.143864612267341e-05
categorical__Target_Protein_UniProt_P25103,6.128930295957106e-05
categorical__Drug_Class_Protease Inhibitors,6.0599233159910704e-05
categorical__Target_Protein_UniProt_Q9H228,5.943368480649897e-05
categorical__Target_Protein_UniProt_P13945,5.940588028732497e-05
categorical__Current_Use_Hypoactive Sexual Desire Disorder,5.8858256882888114e-05
categorical__Target_Protein_UniProt_P28223; P46098; Q12809; Q13639,5.884631961019192e-05
categorical__Target_Protein_UniProt_P30556; P50052,5.881303509529374e-05
categorical__Target_Protein_UniProt_P02708; P06276; P07510; P11230; P17787; P22303; P30532; P30926; P32297; P36544; P43681; Q04844; Q05901; Q07001; Q15822; Q15825; Q9GZZ6; Q9UGM1,5.829575061052759e-05
categorical__Target_Protein_UniProt_P23975; P31645,5.8263953230398045e-05
categorical__Target_Protein_UniProt_P27487,5.8223242567859335e-05
categorical__Target_Protein_UniProt_P03372; P06401; P10275; P18405,5.814192809826323e-05
categorical__Target_Protein_UniProt_Q02127; Q02768; Q08210,5.81061324876576e-05
categorical__Drug_Class_Photosensitizing Agents,5.768956710374349e-05
categorical__Drug_Class_Radiation-Protective Agents,5.7416235138515986e-05
categorical__Target_Protein_UniProt_Q09428; Q15842,5.7251866911174246e-05
categorical__Drug_Class_Iron Chelating Agents,5.699876914091783e-05
categorical__Current_Use_Nausea and vomiting; vomiting,5.6687451925705044e-05
categorical__Target_Protein_UniProt_P00492,5.6286466880486775e-05
categorical__Current_Use_Intermittent Claudication,5.6067515534229134e-05
"categorical__Drug_Class_Muscle Relaxants, Genitourinary",5.578225552893955e-05
categorical__Drug_Class_Antidiabetic Agents,5.404359672755604e-05
categorical__Current_Use_Condylomata Acuminata,5.3279499613282395e-05
categorical__Target_Protein_UniProt_P15104; P17812; Q06203,5.298770459225902e-05
categorical__Target_Protein_UniProt_P48039; P49286,5.282688102016473e-05
categorical__Target_Protein_UniProt_O75746; P00505; P00966; P07998; P08243; P14868; P17174; P22234; P27708; P30520; P43005; P45381; P61626; Q03154; Q12797; Q5T6L4; Q6PI48; Q7L266; Q8N142; Q96HD9; Q9UJS0,5.2523470591990545e-05
categorical__Target_Protein_UniProt_P22303; P28223,5.236085738192411e-05
categorical__Target_Protein_UniProt_P14867; P30536; P31644; P34903; P47869,5.207119008568166e-05
categorical__Target_Protein_UniProt_P00491; P09884; P23921; P31350; P56282; Q07864; Q7LG56; Q9NR33; Q9NRF9,5.117879914875354e-05
categorical__Target_Protein_UniProt_P05230; P08700; P80511; Q99584,5.106487696632554e-05
categorical__Drug_Class_Prodrugs,5.087100351221561e-05
categorical__Target_Protein_UniProt_A8MPY1; O00591; O14764; P14867; P18505; P18507; P24046; P28472; P28476; P31644; P34903; P47869; P47870; P78334; Q8N1C3; Q99928,5.0786776612647595e-05
categorical__Target_Protein_UniProt_P02788,4.954397101274723e-05
categorical__Target_Protein_UniProt_O00469; O14832; O60568; O75936; P09172; P09848; P13674; P19021; Q02809; Q32P28; Q6N063; Q6NS38; Q8IVL5; Q8IVL6; Q8N543; Q96KS0; Q96Q83; Q9BY66; Q9GZT9; Q9H6Z9; Q9NVH6; Q9NXG6; Q9UHI7,4.9064586451191276e-05
"categorical__Current_Use_Respiratory Distress Syndrome, Newborn",4.7333223438279464e-05
"categorical__Current_Use_Thrombocythemia, Essential",4.699385452616308e-05
"categorical__Current_Use_Tyrosinemia, Type I",4.628950719719455e-05
categorical__Drug_Class_Respiratory System Agents,4.513920681367e-05
categorical__Current_Use_Gastroesophageal reflux disease,4.5090898690922e-05
categorical__Current_Use_Vertigo,4.476036228614533e-05
categorical__Current_Use_Congestive heart failure,4.396249833349766e-05
categorical__Target_Protein_UniProt_P23975; P31645; Q01959,4.3674797089460194e-05
categorical__Target_Protein_UniProt_P23975; Q01959,4.333620830147484e-05
categorical__Target_Protein_UniProt_Q12791,4.289336523422104e-05
categorical__Target_Protein_UniProt_P08908; P21917; P28223,4.289006300889194e-05
categorical__Target_Protein_UniProt_P29274; P69905,4.276445586896565e-05
categorical__Drug_Class_Sclerosing Solutions,4.274719046443866e-05
categorical__Target_Protein_UniProt_P03372; P05164; P11678; P16083; P27797; P46597; P48039; P49286; P62158,4.212920589786152e-05
categorical__Target_Protein_UniProt_P12821; Q9BYF1,4.206494631192089e-05
categorical__Current_Use_Parkinsonian Disorders,4.200197975826423e-05
categorical__Target_Protein_UniProt_P07098; P16233; P49327,4.1305128287065566e-05
categorical__Target_Protein_UniProt_P48048; Q09428,3.936322701838214e-05
categorical__Target_Protein_UniProt_P08729; P16083,3.8830842658659795e-05
"categorical__Current_Use_Optic Atrophy, Hereditary, Leber",3.8223221272839634e-05
categorical__Target_Protein_UniProt_O75911; O94788; O95237; P00352; P09455; P10745; P12271; P47895; Q6NUM9; Q8NBN7; Q8TC12; Q92781; Q96NR8; Q9BTZ2; Q9HBH5; Q9NYR8,3.793842896289489e-05
categorical__Drug_Class_Keratolytic Agents,3.770669756579916e-05
categorical__Drug_Class_Dipeptidyl-Peptidase IV Inhibitors,3.7496929756010756e-05
categorical__Drug_Class_Lipotropic Agents,3.720865191117462e-05
categorical__Current_Use_Pseudobulbar affect,3.70451656038923e-05
categorical__Current_Use_Premature ventricular contractions,3.691586741842602e-05
categorical__Current_Use_Nephropathic cystinosis,3.6891689144151165e-05
categorical__Target_Protein_UniProt_P28335; P48039; P49286,3.6796286458407686e-05
categorical__Target_Protein_UniProt_P43119; Q03181; Q9H244,3.465845140236305e-05
categorical__Target_Protein_UniProt_P07437; P11388; P68366,3.4639701250376586e-05
categorical__Target_Protein_UniProt_P35499; Q14524,3.456040206804168e-05
categorical__Drug_Class_Insecticides,3.412001464581232e-05
categorical__Target_Protein_UniProt_P32754,3.4012930955322474e-05
categorical__Drug_Class_Adrenergic Uptake Inhibitors,3.343363903706928e-05
categorical__Current_Use_Varicosity,3.327088735993786e-05
categorical__Target_Protein_UniProt_P08908; P11229; P14416; P28223,3.294042344145229e-05
categorical__Current_Use_Anemia in chronic kidney disease,3.274119905944377e-05
categorical__Target_Protein_UniProt_P10613,3.266224538731934e-05
categorical__Target_Protein_UniProt_P21554,3.2050023553995674e-05
categorical__Target_Protein_UniProt_P21728,3.121493722301937e-05
categorical__Target_Protein_UniProt_P08908; P14416; P21728; P28223,3.1138283801012895e-05
categorical__Target_Protein_UniProt_P08908; P14416; P18825; P21728; P21917; P28223; P34969; P35348; P35367; P35462; P50406,3.0350984631705562e-05
categorical__Drug_Class_Dopamine Agonists,2.9999716428452745e-05
categorical__Drug_Class_Contraceptive Agents,2.973869020212447e-05
categorical__Target_Protein_UniProt_P48048; Q09428; Q14654,2.9370997080995922e-05
categorical__Current_Use_Hypertriglyceridemia,2.8239583929564568e-05
categorical__Target_Protein_UniProt_O14939; P06276; P22303; P49585; Q13393; Q8TCT1; Q9Y5K3,2.7819257651016207e-05
categorical__Target_Protein_UniProt_P33527; Q92887,2.7672522204647666e-05
categorical__Current_Use_Malignant hyperpyrexia due to anesthesia,2.733152113485198e-05
categorical__Target_Protein_UniProt_P21817,2.7129556534579547e-05
categorical__Current_Use_Myasthenia Gravis,2.6998781232589265e-05
categorical__Target_Protein_UniProt_O00180; Q12809; Q14524; Q9Y257,2.682599562138549e-05
categorical__Target_Protein_UniProt_P08173; P20309,2.618599788715579e-05
categorical__Drug_Class_Phenothiazines,2.58286900187156e-05
categorical__Target_Protein_UniProt_O75469; O76054; P05771; P09917; P17252; P23743; P62714; P67775; Q9UDX3; Q9UDX4,2.570024010269077e-05
categorical__Drug_Class_Amebicides,2.512445620267628e-05
categorical__Target_Protein_UniProt_Q12809,2.419288597682032e-05
categorical__Current_Use_Pediculus capitis infestation,2.3047257464644434e-05
categorical__Drug_Class_Uricosuric Agents,2.3031567096973402e-05
categorical__Current_Use_Mineral deficiency,2.1271089402074272e-05
categorical__Drug_Class_Benzodiazepines,2.1134019842376343e-05
categorical__Target_Protein_UniProt_Q99456,1.9161825740505078e-05
categorical__Target_Protein_UniProt_P09455; P10276; P10826; P13631; P19793; P28702; P48443,1.897055212772206e-05
categorical__Current_Use_Vitamin E Deficiency,1.837190370053617e-05
categorical__Target_Protein_UniProt_P08908; P08913; P14416; P18089; P18825; P21728; P21917; P21918; P25100; P28221; P28222; P28223; P28335; P35348; P35368; P35462; P41595,1.6739099813945246e-05
categorical__Target_Protein_UniProt_P37231,1.6415788323037302e-05
categorical__Target_Protein_UniProt_P08908; P14416; P18089; P21728; P21917; P21918; P35462,1.5368482874784567e-05
categorical__Target_Protein_UniProt_P03200,1.3853192299634547e-05
categorical__Target_Protein_UniProt_P08908; P28221; P28222; P28566; P30939; P34969; P41595,1.298020820725952e-05
categorical__Current_Use_Psoriasis,1.1942142458290197e-05
categorical__Target_Protein_UniProt_Q07869,1.1502196589513974e-05
categorical__Drug_Class_Estrogen Antagonists,1.0904653293556841e-05
